id,author,geometry,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2]
3434,7,3,6.89,5750.0,-0.04689851396768091,10.3,10.3,762.0,6.8
3435,7,3,,,-0.027059773903238882,10.8,10.8,432.0,4.2
3437,7,3,17.24,2821.0,-0.03345990668261015,,1.9,696.0,2.9
3442,7,3,12.07,2373.0,-0.03864416066953283,,,152.0,4.6
3443,7,1,,2211.0,-0.07197459939357828,1.9,1.9,152.0,6.2
3448,10,0,9.68,3052.0,0.032645128398586604,8.5,24.6,,3.1
3450,7,3,3.83,4069.0,0.044551979824740295,10.8,10.8,864.0,3.9
3452,10,3,6.89,,0.0860283453191589,23.6,23.6,1972.0,2.0
3457,8,3,13.79,705.0,-0.027267831383973096,7.7,7.7,457.0,4.3
3464,0,0,15.51,,0.03579817784862929,5.6,15.2,2134.0,2.1
3465,2,0,6.89,1533.0,0.0962026122713488,,22.3,1829.0,2.2
3466,10,3,6.72,4056.0,0.018816400165357183,10.8,,864.0,4.2
3468,10,3,3.45,5615.0,0.020110634963661,10.3,10.3,,5.5
3470,7,1,6.72,2021.0,0.0705194568229849,10.8,10.8,864.0,2.3
3476,10,3,13.79,,-0.005069544919283908,7.7,7.7,457.0,2.5
3489,10,0,11.03,2730.0,0.05533116452918352,5.6,15.2,,1.7
3493,7,3,6.86,,0.043452629812051835,10.8,10.8,,3.8
3494,7,1,6.89,4123.0,0.07204877803316771,23.6,23.6,1972.0,2.6
3495,0,0,,1364.0,0.04574536716363749,5.6,,2134.0,3.0
3497,6,2,8.27,2000.0,-0.04627804976486491,15.0,120.0,10.0,3.1
3498,2,0,6.89,2780.0,0.038021918863798285,12.7,38.1,737.0,2.6
3499,10,3,13.79,1078.0,0.010567094515499004,,,318.0,1.9
3519,7,3,7.0,4096.0,0.0028924032346251405,10.8,10.8,864.0,4.8
3522,7,3,,3811.0,0.00606625333741756,,10.8,,3.0
3523,7,1,11.03,2034.0,-0.09504860428103046,11.5,11.5,914.0,9.5
3525,10,3,,666.0,-0.01852523646447371,11.1,11.1,,5.0
3526,7,3,6.86,1031.0,-0.003440638110906058,,10.8,216.0,5.3
3528,7,3,13.79,1246.0,-0.011225740442722204,7.8,,591.0,3.4
3530,8,3,13.79,678.0,0.006046375426614403,7.7,7.7,457.0,2.5
3531,7,3,13.79,,-0.01176341763263361,,4.7,318.0,2.7
3533,8,3,13.79,2658.0,0.003714919638996339,7.7,7.7,457.0,1.9
3535,7,3,6.89,,-0.003947159870434258,10.3,10.3,762.0,5.3
3537,2,0,6.89,1533.0,0.041180331872252576,,24.6,1778.0,5.0
3538,7,3,3.45,4001.0,0.03415555657158892,,10.3,762.0,4.5
3542,7,3,10.51,1655.0,-0.10396104069096168,,4.6,229.0,9.2
3543,7,1,13.79,3119.0,-0.05424150651390017,1.9,1.9,152.0,4.9
3546,8,3,13.79,2007.0,-0.16553106874802725,,7.7,457.0,11.3
3547,7,1,,3201.0,-0.181006935134373,1.9,1.9,152.0,12.7
3548,7,3,6.89,7961.0,-0.0808347519138457,,10.3,794.0,7.9
3549,7,3,6.88,2699.0,0.06606401234837035,12.8,12.8,1930.0,3.6
3550,7,3,3.86,4055.0,0.04809401539988374,10.8,10.8,864.0,3.7
3551,7,3,13.79,956.0,0.028541385992854384,,7.7,,1.8
3552,7,1,13.79,,-0.03751425321882357,,7.7,457.0,4.5
3559,7,3,13.79,4910.0,-0.0654387405973618,4.7,4.7,318.0,4.7
3561,10,1,,4367.0,-0.025518240371310175,4.6,,295.0,3.6
3564,10,1,,3974.0,0.016299597772183178,11.1,,457.0,2.8
3569,7,3,6.89,4069.0,-0.026770291523672274,5.6,5.6,432.0,6.0
3573,8,3,13.79,2034.0,0.00793089354178983,7.7,7.7,457.0,1.9
3576,10,3,13.79,2129.0,0.02102539678643528,7.8,7.8,,2.5
3580,8,3,13.79,2048.0,-0.028252104502404812,11.1,11.1,457.0,3.7
3582,0,0,13.79,671.0,0.06223022622865934,,15.2,2134.0,2.1
3585,0,0,15.51,3669.0,0.03379818004978011,5.6,,2134.0,1.9
3587,10,3,,3201.0,-0.07177105033270281,1.9,1.9,152.0,6.6
3590,7,1,3.45,,0.03222649852620235,5.7,5.7,625.0,5.7
3595,0,0,15.51,,0.047639593069123964,5.6,15.2,2134.0,1.6
3597,7,3,6.79,1899.0,0.06697590745703026,10.8,10.8,432.0,1.5
3599,9,3,15.17,2773.0,0.022240630475953788,9.5,9.5,1836.0,2.5
3600,9,1,8.27,4059.0,0.0492509130516023,9.5,9.5,1836.0,3.8
3602,2,1,6.89,753.0,0.06738221928713752,12.7,42.3,1778.0,3.2
3604,7,3,6.89,2753.0,0.04459360129665854,,23.6,1972.0,4.5
3608,5,3,20.0,1944.0,-0.004632736780200208,10.0,10.0,1650.0,1.7
3609,10,3,6.93,1017.0,0.006877562025048495,10.8,10.8,216.0,4.8
3610,10,3,,2794.0,0.07821252999077452,1.9,1.9,696.0,1.8
3613,9,3,13.79,4053.0,0.03180240018262365,9.5,9.5,1836.0,2.1
3616,7,3,3.45,5249.0,0.007452461923130732,10.3,10.3,762.0,5.5
3617,0,3,15.51,,0.035864084886447156,5.6,15.2,2134.0,1.8
3621,7,3,13.79,3146.0,-0.04877537746123589,1.9,1.9,152.0,4.3
3630,7,3,11.14,2034.0,0.024820564614838614,9.3,9.3,762.0,2.5
3631,7,3,6.89,7961.0,-0.004502941188580412,,10.3,762.0,3.7
3632,7,1,13.79,5533.0,-0.08947712218003484,4.7,,318.0,6.0
3635,2,0,,1519.0,0.04366462994881058,,42.3,1778.0,3.2
3636,7,3,6.86,4096.0,-0.02203707336126487,10.8,10.8,432.0,5.5
3637,7,1,18.27,2848.0,-0.027896993370318063,3.0,3.0,150.0,1.6
3639,7,3,6.86,4056.0,0.04549560874724527,10.8,10.8,,3.9
3641,7,1,10.34,5967.0,-0.08989065341605176,,10.3,762.0,7.9
3643,7,3,,929.0,-0.03367692829697941,,7.7,457.0,4.5
3660,8,3,13.79,1356.0,-0.009574236653983603,7.7,7.7,457.0,3.1
3662,2,0,,5547.0,-0.16440392392268832,,42.3,1778.0,13.3
3673,7,3,6.89,6049.0,-0.033670212048719145,,10.3,762.0,6.0
3674,7,3,15.51,2319.0,-0.04750273300597965,1.9,1.9,152.0,3.8
3684,8,3,13.79,1329.0,0.021515706677517232,,11.1,457.0,1.3
3687,7,3,13.79,,0.008798291376568262,7.8,7.8,591.0,1.8
3688,10,3,18.96,3648.0,-0.0812371979476054,1.9,1.9,152.0,3.8
3693,7,3,,5696.0,0.02564960203054939,10.3,10.3,762.0,1.7
3694,7,3,6.89,,-0.04744562497353211,10.3,10.3,762.0,6.8
3698,7,1,17.24,2984.0,-0.01234737158543095,1.9,1.9,696.0,2.1
3701,7,1,13.79,1655.0,-0.014344439925020214,7.7,7.7,457.0,3.5
3702,4,0,8.27,1352.0,0.11160786625337503,5.0,13.3,2134.0,1.8
3707,8,3,13.79,,0.008827564147349864,11.1,,457.0,1.9
3712,2,0,6.89,,0.09141644085242631,,22.3,2743.0,3.6
3716,7,3,3.72,4048.0,0.0437233454373681,10.8,10.8,864.0,4.0
3717,2,0,9.68,5615.0,0.02634383201868809,6.4,,914.0,2.2
3719,7,3,,7378.0,-0.10515115705000089,10.3,10.3,762.0,7.6
3723,7,3,6.96,4069.0,0.08794864681109435,11.5,11.5,1727.0,1.6
3724,10,3,18.0,,-0.00864831726081386,10.0,10.0,1650.0,2.5
3726,8,3,13.79,,0.014876626053030362,,7.7,457.0,1.6
3733,7,3,6.96,4069.0,0.02053549155115722,10.8,10.8,762.0,3.7
3734,6,1,0.2,3861.0,0.029755923901344045,15.0,,10.0,5.2
3741,7,3,6.89,4056.0,0.11651754999900367,10.8,10.8,3048.0,2.3
3749,0,0,13.79,1409.0,-0.04512126519606782,5.6,15.2,2134.0,7.7
3750,7,1,6.89,2740.0,-0.022636471342645098,23.6,23.6,610.0,6.0
3755,8,1,,1763.0,0.02140644597106517,11.1,11.1,457.0,1.4
3759,2,0,9.65,1519.0,0.030334192501150437,12.7,42.3,1778.0,3.9
3761,7,3,6.89,,0.015074303281034929,12.4,12.4,610.0,4.3
3767,7,3,13.79,6144.0,-0.1092397257546684,,4.7,318.0,6.6
3769,7,3,13.79,,-0.028883619819981304,4.6,4.6,295.0,3.3
3771,7,3,10.34,7920.0,-0.007678750540742074,10.3,10.3,762.0,2.4
3775,8,3,13.79,,-0.026909066528005066,7.7,,457.0,3.7
3777,10,3,18.96,1939.0,-0.03288770417832018,1.9,1.9,696.0,2.7
3778,8,3,13.79,2034.0,-0.028876243712230742,7.7,7.7,457.0,3.9
3781,7,3,13.79,783.0,-0.030193813136954073,4.7,4.7,318.0,4.3
3783,7,3,13.79,2007.0,-0.00201513572731965,,7.7,457.0,2.4
3784,7,3,6.89,3892.0,-0.032931304351122154,10.3,,762.0,6.8
3789,7,3,,3770.0,0.0003009997533670872,4.7,4.7,318.0,2.5
3791,10,1,12.07,2441.0,0.01254465277230507,1.9,,152.0,2.3
3795,7,3,6.89,7636.0,-0.013941364609628942,3.6,3.6,76.0,3.5
3796,0,1,13.79,671.0,0.060238669232597686,5.6,15.2,2134.0,2.1
3798,0,0,13.79,4062.0,0.019785008207016036,5.6,,,1.2
3802,5,3,16.0,1356.0,0.0046698957018421194,10.0,10.0,,1.8
3806,0,0,,2730.0,-0.08153854056788101,5.6,15.2,2134.0,10.0
3812,7,3,,,-0.03145487974176703,,23.6,1972.0,5.6
3813,0,0,,3852.0,0.0856946237299765,5.6,15.2,2134.0,1.2
3814,10,3,13.79,,-0.02975871650466888,5.7,5.7,625.0,4.3
3816,10,3,13.79,2794.0,0.010983699653358076,4.7,4.7,,2.4
3818,7,3,13.79,1214.0,0.014762128410630515,7.8,7.8,,2.5
3819,9,3,13.79,,0.017715178157945155,9.5,9.5,,1.7
3822,7,1,13.79,2184.0,0.017365778396993492,7.8,7.8,591.0,1.8
3824,7,3,13.79,5384.0,-0.05391049374522988,4.7,4.7,318.0,3.9
3828,2,0,6.89,,0.020438010594217793,12.7,,914.0,4.6
3833,2,0,9.65,5601.0,0.01860778762490292,6.4,15.9,914.0,2.5
3838,10,3,13.79,,-0.0939463878425309,4.7,4.7,318.0,6.8
3839,7,3,13.79,5262.0,-0.02761995658849753,,4.7,318.0,2.5
3841,7,3,13.79,,-0.04553927662205104,5.7,5.7,625.0,5.0
3842,7,3,3.86,4136.0,0.032732295393332195,,,,4.8
3844,7,3,13.79,,-0.014610563583322467,4.6,4.6,295.0,2.6
3845,5,3,12.0,,-0.003885613642820973,10.0,10.0,890.0,3.4
3847,7,3,10.34,5940.0,-0.07093023983974192,,10.3,762.0,6.6
3851,9,3,13.79,2679.0,0.052132223354672685,9.5,9.5,1836.0,1.5
3853,2,0,6.86,,0.11959710255875246,8.5,22.3,2743.0,2.2
3856,8,3,13.79,1339.0,-0.10076101876273363,11.1,11.1,457.0,7.9
3861,5,3,,1682.0,0.02181864548935708,10.0,,,2.7
3862,9,3,13.79,4096.0,0.033834630137698024,9.5,,1836.0,2.0
3865,8,3,13.79,,-0.019418865945579483,,,457.0,3.3
3868,2,0,9.68,1519.0,0.052187563576175405,12.7,42.3,1778.0,2.7
3869,7,3,,4069.0,0.05357505441698082,11.5,11.5,1524.0,2.6
3870,7,3,0.1,1777.0,0.05433915405256587,1.0,1.0,38.0,4.9
3873,10,3,13.79,4896.0,-0.03537229045127305,4.7,4.7,318.0,3.2
3878,0,1,13.79,2710.0,0.031236973986314753,,15.2,2134.0,2.9
3882,10,3,6.89,1668.0,0.018524360040301835,12.4,,610.0,4.7
3883,7,3,13.79,1872.0,-0.03078872056342913,4.7,4.7,,5.0
3884,10,3,15.51,2821.0,-0.011729340517657949,1.9,1.9,696.0,2.7
3894,10,3,7.03,2780.0,0.0029510414861997347,,4.6,229.0,4.6
3901,7,3,,1899.0,-3.817895503199775e-05,10.8,10.8,432.0,3.4
3902,7,3,6.89,5750.0,0.007311620678137426,10.3,,762.0,3.9
3907,10,3,2.63,,0.04540594450686805,,3.0,,4.5
3914,0,1,15.51,1345.0,0.031127095144885042,5.6,15.2,2134.0,2.7
3918,8,3,13.79,2767.0,-0.005493306480251758,11.1,11.1,457.0,2.2
3920,8,1,,1682.0,0.018430621289524496,7.7,7.7,457.0,3.0
3932,7,1,13.79,,0.002714265657390802,7.8,7.8,591.0,2.5
3936,5,3,,1000.0,0.03865733160952606,10.0,10.0,565.0,1.8
3938,7,3,13.79,1465.0,0.003944520098332377,7.8,7.8,591.0,2.5
3949,9,3,15.17,,0.01854706150571747,9.5,9.5,1836.0,2.6
3951,7,3,,2704.0,0.0047771382218491365,3.0,3.0,150.0,3.9
3955,9,3,15.17,2710.0,0.02267365936695362,9.5,9.5,1836.0,2.5
3964,7,3,,2034.0,-0.01051716698732616,,10.8,216.0,4.8
3965,10,3,3.9,3797.0,0.06477297549588167,10.8,,,3.9
3969,7,3,6.96,4096.0,0.05905852432072645,,10.8,,2.1
3972,7,1,13.79,2401.0,-0.04938240622007972,1.9,1.9,152.0,4.9
3976,0,0,15.51,,0.002725056394424802,5.6,15.2,2134.0,3.8
3983,7,3,13.79,1316.0,-0.09643643832332593,,5.7,625.0,8.0
3984,10,3,,689.0,0.02942147293767658,7.7,7.7,457.0,2.2
3985,10,3,13.79,1370.0,-0.0007285595563461811,7.7,7.7,457.0,2.7
3986,8,3,,932.0,-0.01742042529534002,,7.7,457.0,4.9
3990,7,3,13.79,2278.0,0.003975490144894123,7.8,7.8,591.0,2.2
3991,7,3,,4448.0,-0.03198215320355896,4.7,4.7,318.0,4.3
3997,10,3,,,0.009000377966267792,,4.6,229.0,4.1
4002,7,3,10.34,,-0.0769757756535362,10.3,10.3,,7.3
4003,7,3,,6618.0,-0.02726833871203091,10.3,10.3,762.0,4.6
4009,7,3,7.0,4069.0,-0.022947149408588996,10.8,10.8,432.0,5.5
4010,7,3,13.79,1298.0,0.00875526190421283,7.8,7.8,591.0,2.3
4011,7,1,6.91,1370.0,0.036896556903592115,37.5,,,4.2
4016,7,3,6.89,2767.0,0.046517587129227336,12.4,12.4,,3.2
4018,8,1,,,0.004102557626732062,11.1,11.1,,3.5
4020,10,3,13.79,2760.0,-0.008452137864124132,4.7,4.7,305.0,2.5
4022,7,1,13.79,4787.0,-0.09233190767530869,4.7,4.7,318.0,6.5
4024,0,0,15.51,2730.0,0.03545238002720939,5.6,,2134.0,2.2
4027,6,2,1.01,1000.0,-0.00270080665770428,15.0,120.0,10.0,4.2
4030,7,1,11.03,6781.0,0.030577809465026307,11.5,,1143.0,1.4
4031,7,3,,2034.0,0.0015624557776750536,,1.9,152.0,4.3
4032,5,3,14.0,2200.0,-0.03530761464365578,10.0,40.0,893.0,3.7
4033,0,0,,,0.07619085524053842,5.6,15.2,2134.0,1.5
4034,7,3,,6279.0,-0.01577487691904425,10.3,10.3,762.0,4.1
4036,10,3,10.34,4882.0,-0.0473741469358992,10.3,10.3,762.0,5.8
4038,7,1,13.79,5479.0,-0.024067681344818403,4.7,4.7,,3.7
4040,8,1,13.79,,-0.022603032462490957,7.7,,457.0,3.5
4047,7,3,,6103.0,0.0007062438090156553,10.3,10.3,762.0,3.2
4048,7,3,,2007.0,-0.00918923029444163,1.9,1.9,152.0,4.9
4051,7,3,6.89,2061.0,0.008768334170915382,5.6,5.6,,5.1
4052,7,3,6.89,2265.0,0.04328309882473606,23.6,23.6,610.0,2.3
4054,7,3,13.79,,-0.01246000456965432,,7.8,,2.5
4057,7,3,11.03,4055.0,-0.03494128245956979,11.5,11.5,914.0,5.2
4059,7,3,7.17,,0.01884971633223048,1.9,,152.0,3.4
4062,10,3,13.79,2889.0,0.007926734353031623,7.8,7.8,,2.0
4064,10,3,6.89,7500.0,-0.033287531541990795,10.3,,762.0,5.6
4065,0,0,11.03,2740.0,0.07617939424528405,5.6,15.2,2134.0,1.8
4066,7,3,,4069.0,-0.0207187271758274,5.6,5.6,432.0,3.6
4072,7,3,,1899.0,0.009011025150404195,12.8,12.8,,2.8
4074,7,3,3.45,5221.0,0.019668574640920033,10.3,10.3,794.0,4.9
4078,7,3,10.34,6049.0,-0.042888528735133796,10.3,10.3,762.0,5.0
4080,10,3,18.0,750.0,-0.05731777680425276,10.0,10.0,520.0,4.2
4081,4,1,11.03,1356.0,0.045504669123131836,5.0,13.3,,1.7
4082,7,3,,678.0,0.033167927398462804,,5.7,625.0,2.1
4084,10,1,6.89,1519.0,0.07034313772875501,12.7,42.3,1778.0,3.1
4085,7,3,3.86,3797.0,0.02624705133052807,,10.8,432.0,4.3
4089,7,3,13.79,4069.0,-0.00587770295087503,4.7,4.7,,2.1
4090,7,3,0.1,3730.0,-0.00157761090493852,1.0,1.0,25.0,7.2
4100,7,3,,4042.0,-0.00731134035084452,10.3,10.3,762.0,4.1
4101,7,3,13.79,1478.0,0.026485324964365314,7.7,7.7,,1.8
4111,7,1,13.79,1356.0,-0.0023903747178918855,11.1,11.1,457.0,2.8
4118,7,3,6.89,3648.0,0.008030602905151812,,10.3,762.0,4.6
4119,7,3,10.34,4855.0,-0.06611188899430845,10.3,10.3,762.0,6.7
4120,7,3,18.27,861.0,-0.01986118535293452,3.0,3.0,150.0,1.6
4128,7,3,6.89,6049.0,-0.03786028869454122,10.3,10.3,762.0,6.2
4131,0,0,11.03,3690.0,0.026503135997961724,5.6,15.2,,2.3
4134,10,3,13.79,5791.0,-0.05906483288099401,,3.6,76.0,3.7
4138,10,3,13.79,,-0.011076701792752608,4.7,4.7,318.0,2.6
4139,7,3,6.86,4082.0,0.00028224683011029983,10.8,10.8,,5.4
4141,7,3,10.34,7893.0,-0.018120167014355898,10.3,,762.0,3.0
4142,7,1,6.76,4071.0,0.07346860501360783,,11.5,1727.0,2.8
4151,2,0,6.89,2767.0,0.036148248019156407,12.7,38.1,914.0,3.0
4154,10,3,13.79,,0.0327373291588679,,9.5,1836.0,2.6
4156,7,3,6.89,7500.0,0.017002125332438195,12.8,12.8,1930.0,4.5
4157,7,1,6.89,7405.0,-0.035734413194114995,23.6,23.6,610.0,5.0
4158,10,3,10.34,7012.0,-0.08936836810614587,10.3,10.3,762.0,7.3
4168,7,3,3.45,,0.039017672901005246,10.3,10.3,,4.4
4171,0,0,15.51,3665.0,0.02552138705513779,5.6,15.2,2134.0,2.3
4174,7,1,13.79,923.0,0.009015870217700478,7.7,7.7,457.0,2.5
4176,6,2,1.01,,-0.011201756547618846,15.0,120.0,10.0,4.1
4178,7,3,0.1,5642.0,-0.028424620040900128,1.0,1.0,51.0,8.0
4182,7,3,13.79,1356.0,-0.0033897949538102823,,4.7,318.0,2.6
4191,4,0,13.79,2731.0,0.07507998872407567,,,2134.0,0.9
4197,2,0,6.72,1546.0,0.07283654670530958,8.5,22.3,,2.6
4198,7,1,13.79,739.0,0.00018635587516019347,,,457.0,3.0
4201,7,3,7.0,4055.0,0.03815451772979733,10.8,10.8,864.0,2.9
4205,9,3,15.17,2691.0,0.028328960396473063,9.5,9.5,1836.0,2.2
4207,7,3,6.89,5262.0,-0.05278871716720909,10.3,10.3,762.0,7.3
4209,7,3,6.89,,0.0914389654186882,12.8,12.8,1930.0,2.2
4210,7,3,6.79,2034.0,0.01348843187060969,10.8,10.8,216.0,4.0
4211,7,3,6.89,4204.0,0.06243895646363476,23.6,23.6,1972.0,2.8
4214,7,3,13.79,,-0.04807725918379707,4.7,4.7,318.0,4.8
4215,10,1,4.13,1519.0,0.11044284296342817,12.7,42.3,1778.0,2.1
4216,10,3,3.45,5371.0,-0.016770356131994874,10.3,10.3,762.0,6.9
4217,5,3,16.0,4750.0,-0.038336668102256666,10.0,10.0,,3.2
4218,0,0,13.79,1339.0,0.028482280315330955,5.6,15.2,,1.4
4220,7,3,,4055.0,0.04695265305834448,,10.8,864.0,2.2
4222,8,3,13.79,1383.0,-0.05944027831635457,7.7,7.7,457.0,5.8
4225,10,3,10.51,2631.0,0.003091451013097324,4.6,4.6,229.0,3.2
4226,7,3,6.89,1899.0,0.07876591856958395,12.8,12.8,1930.0,3.2
4232,10,2,1.01,2000.0,-0.004468666460480941,15.0,120.0,10.0,4.1
4235,10,1,,1682.0,0.04430731904781013,7.7,7.7,457.0,3.1
4242,10,3,,4069.0,-0.020962724541074285,10.8,10.8,864.0,6.0
4254,0,0,15.51,3701.0,0.03446314231804437,5.6,,2134.0,1.9
4257,7,1,13.79,1356.0,0.0165968184964371,7.7,7.7,,2.6
4258,7,3,0.1,7500.0,0.025783480855479768,5.7,5.7,625.0,5.1
4259,7,1,6.89,2078.0,0.006814550598462588,5.6,5.6,432.0,5.2
4264,7,3,6.79,,0.03366135584373198,10.8,10.8,,3.2
4265,7,3,13.79,4882.0,-0.05399828848993232,4.7,,318.0,4.0
4266,6,2,0.2,,-0.04549557337803023,15.0,120.0,10.0,6.6
4267,2,0,6.89,2265.0,0.04800752440805031,,42.3,1778.0,3.9
4270,7,3,,1339.0,0.018633002405976345,23.6,23.6,610.0,2.8
4271,7,3,6.89,2699.0,0.049931894724494885,12.8,12.8,,3.0
4277,7,3,13.79,,-0.0532499425086744,4.7,4.7,318.0,5.0
4278,8,3,13.79,,-0.03890336655357862,7.7,7.7,,3.9
4282,7,3,0.1,1301.0,0.08954930017420663,5.6,5.6,,4.3
4287,7,3,,7975.0,-0.03038047527778015,10.3,10.3,762.0,4.8
4288,7,1,6.89,,-0.015351101803400657,,10.3,794.0,6.5
4289,0,0,15.51,3690.0,0.034557843502200314,5.6,15.2,2134.0,1.8
4292,7,3,,3757.0,0.016632664011119624,10.3,10.3,762.0,3.5
4293,1,3,0.33,4300.0,-0.035228293917508924,,3.0,100.0,8.4
4294,0,0,,1356.0,0.06855666637337599,5.6,15.2,2134.0,3.9
4295,7,1,17.24,2184.0,-0.00877140943193655,1.9,1.9,696.0,2.2
4299,7,3,11.03,3404.0,0.02428594343753035,11.5,11.5,1143.0,2.6
4301,7,3,8.96,4069.0,0.055714280662290075,11.5,,1524.0,2.2
4303,2,0,6.92,1533.0,-0.013311476894640073,,24.6,1778.0,8.0
4308,7,3,,1214.0,0.04320545246049867,7.8,7.8,,2.5
4309,2,0,,1533.0,0.09967368871475096,8.5,22.3,2743.0,3.0
4310,7,3,6.72,4055.0,0.025632789581536586,10.8,10.8,864.0,3.7
4326,7,1,13.79,933.0,0.027855466394275996,7.8,7.8,,2.0
4333,7,3,6.89,3825.0,-0.006197480710716935,10.8,10.8,,5.3
4334,7,3,13.79,1668.0,-0.0633263244512583,,4.7,318.0,5.7
4337,10,3,,1000.0,0.014606549103608035,10.0,10.0,,4.5
4338,2,1,6.89,1519.0,0.054782280832595454,12.7,42.3,2743.0,5.2
4339,7,3,6.86,4069.0,0.0131309109812906,10.8,10.8,432.0,3.6
4340,7,3,,,-0.036020573024191316,10.8,10.8,432.0,5.8
4341,7,1,6.89,,0.02321011589452099,10.8,10.8,,4.9
4342,2,0,,,0.031198391024914507,8.5,24.6,1778.0,3.3
4346,7,3,13.79,732.0,-0.17236161523847177,7.8,7.8,,12.9
4350,7,3,12.07,2428.0,-0.13530484611154675,1.9,1.9,152.0,10.0
4353,7,3,,3770.0,0.06648492159551928,12.8,12.8,1930.0,2.6
4357,7,3,13.79,956.0,-0.021546034773467004,7.7,,457.0,3.8
4362,7,3,6.79,,0.01943935845101813,10.8,10.8,432.0,3.9
4366,7,3,18.96,2726.0,-0.07191624965674392,1.9,1.9,,4.9
4373,7,1,6.72,3865.0,0.04604140762285912,5.6,5.6,864.0,3.2
4375,7,3,,,-0.016134160608387793,7.7,7.7,457.0,3.4
4377,7,3,13.79,1410.0,-0.005363236675231392,4.7,4.7,305.0,2.7
4380,9,3,11.03,1335.0,0.07739159221197608,9.5,9.5,1836.0,1.8
4381,7,1,7.0,3513.0,0.009143143420644984,5.6,5.6,432.0,4.5
4383,7,3,18.96,3065.0,-0.11094512211261759,1.9,1.9,,6.4
4388,10,0,13.79,2704.0,0.031304124661029,5.6,15.2,2134.0,3.5
4390,7,3,9.0,,0.06171380406865211,,11.5,1524.0,2.6
4392,7,3,13.79,3648.0,-0.041031313187097324,4.7,4.7,295.0,3.8
4396,0,0,8.27,1340.0,0.1110157526856825,5.6,15.2,2134.0,1.6
4401,7,3,13.79,3296.0,-0.03504770736505036,1.9,1.9,152.0,3.5
4402,7,3,18.27,861.0,-0.041298734532999176,,3.0,35.0,2.5
4404,2,0,9.68,,0.024954678045691486,12.7,38.1,914.0,2.5
4407,10,3,18.96,,-0.08682606589964503,1.9,1.9,152.0,4.6
4416,2,0,6.89,5913.0,0.0069906999639425815,12.7,,914.0,4.1
4421,5,3,,4986.0,-0.007669198233475949,10.0,10.0,1000.0,4.1
4422,9,3,13.79,1345.0,0.05011196512225895,9.5,9.5,1836.0,2.1
4427,7,3,11.03,3391.0,0.035419872160012245,11.5,11.5,1143.0,2.0
4430,7,1,13.79,3404.0,-0.03696686314289688,4.7,4.7,318.0,4.0
4433,7,3,13.79,4964.0,-0.03694905594855108,4.6,4.6,295.0,3.1
4436,8,3,13.79,693.0,0.015240832094298579,7.7,7.7,,2.5
4439,7,3,6.89,7690.0,0.007600162433744895,,10.3,794.0,3.2
4442,7,3,,1709.0,0.037640298158477525,7.8,7.8,,2.3
4446,10,3,,1326.0,0.046357614560803936,11.1,11.1,,2.3
4448,7,3,,3553.0,-0.03952956975398925,1.9,,152.0,3.2
4450,7,3,12.07,3201.0,-0.040257688870509595,,1.9,152.0,4.5
4451,2,0,6.89,3024.0,0.04078134326545313,22.2,96.3,1778.0,2.2
4452,7,3,3.76,4136.0,-0.0023918846551863326,4.6,4.6,229.0,5.7
4459,10,1,6.89,3825.0,-0.016550659024708925,23.6,23.6,610.0,5.4
4466,7,3,11.03,,0.03427572689932623,9.3,9.3,762.0,2.3
4470,8,3,13.79,929.0,-0.002991718748989236,7.7,7.7,457.0,2.9
4479,7,3,,5221.0,-0.07220391745023569,4.7,4.7,318.0,5.7
4481,0,0,8.27,1354.0,0.07692636759227779,,15.2,2134.0,3.4
4497,5,3,16.0,2042.0,0.01600571005460749,,,1650.0,2.2
4498,9,3,13.79,1356.0,0.03318307148467034,,9.5,,1.5
4499,7,1,,1465.0,0.06409771540926612,7.8,7.8,,2.1
4504,7,3,6.89,4964.0,-0.009715026314302655,4.7,4.7,318.0,4.6
4505,8,3,13.79,1396.0,0.03955921737036397,11.1,11.1,,0.9
4506,10,3,3.86,4136.0,0.0018045496308596587,10.8,10.8,432.0,5.6
4507,7,3,3.45,5900.0,0.014117047924076476,10.3,10.3,762.0,4.9
4508,7,3,6.72,1533.0,0.06337055314680232,10.8,,432.0,1.9
4509,7,3,3.45,,0.034160505378059564,5.7,5.7,625.0,5.5
4510,10,3,13.79,1370.0,-0.0013213434209743968,,7.7,457.0,2.7
4515,7,3,10.34,3947.0,-0.012115161034064209,10.3,10.3,762.0,4.1
4520,6,0,0.2,1000.0,0.018274844610004615,15.0,120.0,10.0,3.7
4521,7,3,13.79,793.0,0.0424943165112838,,4.7,,1.7
4523,7,3,11.0,4069.0,0.016353178316748818,11.5,11.5,1143.0,2.8
4525,7,3,3.45,7893.0,0.009857519519758273,10.3,10.3,762.0,4.4
4526,5,3,16.0,1641.0,-0.00346410313521317,10.0,10.0,890.0,2.2
4529,7,3,6.89,1356.0,0.05069584125262326,,23.5,610.0,2.5
4532,7,3,13.79,3404.0,-0.020887426995638086,4.6,4.6,295.0,2.8
4536,2,0,6.89,,0.09184069380198415,,11.3,1778.0,2.7
4537,7,1,13.79,6279.0,-0.08951560732696529,4.7,4.7,318.0,5.8
4541,7,3,,2590.0,0.04683070471157538,,,,2.7
4551,7,3,11.03,2034.0,0.04526005670126684,,,1524.0,2.7
